person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_to_income_ratio
47.0,52000.0,RENT,5.0,EDUCATION,B,12000,11.99,0,0.23,N,14,0.2307647929847503
40.0,53000.0,RENT,2.0,HOMEIMPROVEMENT,A,12000,7.88,0,0.23,N,11,0.2264108224373125
38.0,34000.0,OWN,4.0,HOMEIMPROVEMENT,C,11000,13.98,0,0.32,Y,17,0.3235198964736331
40.0,54000.0,RENT,7.0,PERSONAL,B,12000,10.62,0,0.22,N,14,0.22221810707209125
45.0,55000.0,RENT,17.0,VENTURE,B,12000,9.91,0,0.22,N,12,0.21817785131179432
39.0,49000.0,RENT,2.0,DEBTCONSOLIDATION,D,12000,14.59,1,0.24,N,14,0.24489296136813535
41.0,55000.0,RENT,9.0,DEBTCONSOLIDATION,B,12000,12.53,0,0.22,N,15,0.21817785131179432
39.0,34000.0,MORTGAGE,1.0,VENTURE,B,5200,9.76,0,0.15,N,16,0.1529366783329902
37.0,55200.0,RENT,9.0,MEDICAL,B,12000,11.71,0,0.22,N,15,0.2173873661709027
46.0,56500.0,RENT,4.0,HOMEIMPROVEMENT,B,12000,10.37,0,0.21,N,14,0.2123856214934249
40.0,53000.0,RENT,2.0,MEDICAL,A,3000,9.32,0,0.06,N,15,0.056602705609328126
43.0,54000.0,RENT,0.0,DEBTCONSOLIDATION,A,3000,8.94,0,0.06,N,14,0.05555452676802281
38.0,34800.0,MORTGAGE,2.0,PERSONAL,A,6250,7.49,0,0.18,N,16,0.1795925404442401
39.0,55000.0,RENT,0.0,MEDICAL,B,3000,10.2,0,0.05,N,15,0.05454446282794858
40.0,57000.0,RENT,1.0,EDUCATION,B,3000,10.0,0,0.05,N,14,0.052630655602533286
42.0,58752.0,RENT,8.0,MEDICAL,B,3000,10.01,0,0.05,N,16,0.051061222405664394
40.0,54000.0,RENT,5.0,EDUCATION,D,3000,16.89,1,0.06,N,15,0.05555452676802281
36.0,35000.0,MORTGAGE,5.0,DEBTCONSOLIDATION,A,12000,8.9,0,0.34,N,17,0.3428473472186509
37.0,60000.0,RENT,0.0,DEBTCONSOLIDATION,C,3000,12.53,0,0.05,Y,11,0.049999166680555325
40.0,35000.0,MORTGAGE,6.0,VENTURE,B,5600,10.65,0,0.16,N,13,0.1599954287020371
36.0,62000.0,RENT,13.0,EDUCATION,A,3000,8.9,0,0.05,N,12,0.048386316349736294
40.0,64200.0,RENT,2.0,EDUCATION,A,3000,7.74,0,0.05,N,13,0.04672824410834722
37.0,64680.0,RENT,10.0,DEBTCONSOLIDATION,B,3000,12.53,0,0.05,N,14,0.04638147214792598
50.0,65000.0,RENT,0.0,VENTURE,B,3000,10.99,0,0.05,N,14,0.046153136105598375
36.0,35000.0,MORTGAGE,4.0,HOMEIMPROVEMENT,D,7500,16.29,0,0.21,N,16,0.2142795920116568
37.0,35000.0,OWN,4.0,MEDICAL,A,16000,8.9,0,0.46,N,11,0.45712979629153455
38.0,35000.0,MORTGAGE,6.0,VENTURE,A,4800,7.51,0,0.14,N,14,0.13713893888746037
40.0,69996.0,RENT,6.0,MEDICAL,B,3000,10.75,0,0.04,N,15,0.04285897967055731
36.0,29000.0,MORTGAGE,5.0,EDUCATION,A,4000,8.49,1,0.14,N,13,0.13792627840419297
40.0,74500.0,RENT,2.0,MEDICAL,C,3000,14.27,0,0.04,N,15,0.040267915866901115
44.0,79272.0,RENT,0.0,HOMEIMPROVEMENT,A,3000,5.79,0,0.04,N,11,0.037843906500321677
41.0,85000.0,RENT,5.0,PERSONAL,C,3000,13.49,0,0.04,N,17,0.03529370242703027
37.0,88000.0,RENT,11.0,PERSONAL,A,3000,7.4,0,0.03,N,15,0.03409052169861706
39.0,94000.0,RENT,1.0,EDUCATION,B,3000,10.99,0,0.03,N,16,0.031914554100488296
39.0,97000.0,RENT,15.0,PERSONAL,B,3000,9.25,0,0.03,N,17,0.03092751621117308
38.0,35000.0,MORTGAGE,7.0,DEBTCONSOLIDATION,A,13075,7.29,0,0.37,N,16,0.37356075540698835
40.0,35000.0,MORTGAGE,3.0,EDUCATION,B,4000,10.37,0,0.11,N,17,0.11428244907288364
41.0,35000.0,MORTGAGE,18.0,DEBTCONSOLIDATION,C,1500,13.06,0,0.04,N,12,0.04285591840233136
39.0,230000.0,RENT,1.0,PERSONAL,B,3000,11.48,0,0.01,N,12,0.008333310185249486
47.0,65000.0,RENT,1.0,DEBTCONSOLIDATION,C,3100,13.49,0,0.05,Y,12,0.04769157397578499
36.0,50000.0,RENT,4.0,HOMEIMPROVEMENT,C,3125,13.47,0,0.06,Y,14,0.0624987500249995
36.0,53000.0,RENT,5.0,HOMEIMPROVEMENT,C,3150,15.27,0,0.06,N,12,0.05943284088979453
41.0,35000.0,MORTGAGE,13.0,PERSONAL,B,1500,10.38,0,0.04,N,16,0.04285591840233136
37.0,33888.0,RENT,7.0,EDUCATION,D,3200,12.86,0,0.09,Y,16,0.09442591991501667
41.0,42000.0,RENT,1.0,VENTURE,B,3200,12.18,0,0.08,N,16,0.07618866217471013
36.0,88000.0,RENT,4.0,MEDICAL,B,3200,10.99,0,0.04,N,13,0.03636322314519153
42.0,35000.0,OWN,12.0,PERSONAL,A,2000,7.37,0,0.06,N,14,0.05714122453644182
49.0,23004.0,RENT,6.0,PERSONAL,D,3250,15.21,0,0.14,N,12,0.14127363616605085
39.0,28800.0,RENT,4.0,PERSONAL,C,3250,14.72,0,0.11,N,16,0.11284330405194264
43.0,125000.0,RENT,4.0,EDUCATION,A,3250,7.49,0,0.03,N,16,0.025999792001663986
40.0,35820.0,RENT,0.0,MEDICAL,B,3275,8.88,0,0.09,N,11,0.0914268166717847
48.0,35004.0,MORTGAGE,14.0,PERSONAL,A,3300,6.39,0,0.09,N,13,0.0942722468218826
38.0,55000.0,RENT,9.0,HOMEIMPROVEMENT,D,3325,16.89,0,0.06,N,14,0.06045344630097635
41.0,35100.0,MORTGAGE,3.0,EDUCATION,A,4650,7.88,0,0.13,N,17,0.13247485826614627
36.0,35256.0,MORTGAGE,5.0,HOMEIMPROVEMENT,A,5000,5.99,0,0.14,N,11,0.14181580962645715
43.0,35300.0,MORTGAGE,5.0,MEDICAL,B,10000,10.25,0,0.28,N,13,0.28327809410498284
42.0,29000.0,RENT,3.0,MEDICAL,A,3450,8.0,0,0.12,N,17,0.11896141512361642
36.0,16107.0,RENT,1.0,EDUCATION,B,3500,10.36,1,0.22,N,14,0.21728333747206358
38.0,20640.0,RENT,2.0,MEDICAL,C,3500,12.61,0,0.17,Y,16,0.1695654280315876
42.0,35010.0,RENT,4.0,MEDICAL,C,3500,12.68,0,0.1,Y,16,0.09996858130301906
39.0,36000.0,MORTGAGE,1.0,PERSONAL,A,7125,7.9,0,0.2,N,12,0.1979111691341907
44.0,37000.0,RENT,0.0,MEDICAL,C,3500,12.87,0,0.09,Y,13,0.09459203805302559
43.0,36000.0,MORTGAGE,5.0,VENTURE,B,5000,9.91,0,0.14,N,17,0.1388850309713619
39.0,38400.0,RENT,5.0,EDUCATION,C,3500,12.99,0,0.09,Y,15,0.09114345980573423
41.0,39000.0,RENT,2.0,PERSONAL,C,3500,13.11,0,0.09,N,13,0.08974128868490551
41.0,36000.0,MORTGAGE,5.0,VENTURE,A,2500,7.9,0,0.07,N,12,0.06944251548568095
36.0,36000.0,OWN,11.0,VENTURE,A,15000,7.9,0,0.42,N,12,0.4166550929140857
37.0,36000.0,MORTGAGE,5.0,DEBTCONSOLIDATION,A,12000,6.03,0,0.33,N,13,0.3333240743312686
38.0,43000.0,RENT,4.0,DEBTCONSOLIDATION,B,3500,11.83,0,0.08,N,12,0.08139345596614032
48.0,36000.0,OWN,24.0,VENTURE,A,8000,6.99,0,0.22,N,15,0.22221604955417906
37.0,44000.0,RENT,12.0,VENTURE,C,3500,13.61,0,0.08,N,15,0.07954364673530147
37.0,36000.0,MORTGAGE,7.0,EDUCATION,A,9000,7.49,0,0.25,N,17,0.24999305574845143
36.0,53000.0,RENT,1.0,EDUCATION,A,3500,9.32,0,0.07,N,17,0.06603648987754948
38.0,36000.0,MORTGAGE,3.0,DEBTCONSOLIDATION,C,6000,13.99,0,0.17,N,16,0.1666620371656343
44.0,30000.0,MORTGAGE,7.0,DEBTCONSOLIDATION,D,4500,15.62,1,0.15,N,15,0.14999500016666112
44.0,36000.0,MORTGAGE,1.0,HOMEIMPROVEMENT,C,12000,13.99,0,0.33,N,12,0.3333240743312686
40.0,10200.0,RENT,4.0,HOMEIMPROVEMENT,B,3550,11.49,1,0.35,N,15,0.3480050975394569
39.0,30500.0,RENT,3.0,PERSONAL,A,3600,7.68,0,0.12,N,13,0.11802891708468574
37.0,35496.0,RENT,5.0,VENTURE,B,3600,10.37,0,0.1,N,12,0.10141702115671747
38.0,36000.0,MORTGAGE,14.0,VENTURE,B,18000,10.38,0,0.5,N,13,0.49998611149690286
44.0,36000.0,MORTGAGE,6.0,EDUCATION,A,1000,7.51,0,0.03,N,14,0.027777006194272383
36.0,37200.0,RENT,5.0,EDUCATION,C,11000,12.73,0,0.3,N,12,0.29569097604903094
40.0,38000.0,RENT,16.0,VENTURE,B,11000,10.37,0,0.29,N,11,0.2894660666824557
37.0,36000.0,MORTGAGE,21.0,VENTURE,A,8000,7.88,0,0.22,N,15,0.22221604955417906
41.0,48000.0,RENT,0.0,MEDICAL,A,11000,7.66,0,0.23,N,15,0.22916189246057375
44.0,36000.0,MORTGAGE,0.0,VENTURE,B,1000,11.48,0,0.03,N,15,0.027777006194272383
39.0,42000.0,RENT,0.0,PERSONAL,D,11000,13.55,1,0.26,N,12,0.26189852622556603
36.0,36000.0,MORTGAGE,0.0,VENTURE,A,12000,9.63,0,0.33,N,15,0.3333240743312686
46.0,60000.0,RENT,12.0,DEBTCONSOLIDATION,B,11000,9.91,0,0.18,N,13,0.18333027782870284
44.0,62000.0,RENT,11.0,DEBTCONSOLIDATION,A,11000,8.07,0,0.18,N,16,0.17741649328236642
44.0,61000.0,RENT,2.0,DEBTCONSOLIDATION,D,11000,16.02,1,0.18,Y,15,0.18032491270634907
43.0,70000.0,RENT,23.0,VENTURE,A,11000,7.29,0,0.16,N,16,0.15714061227696746
38.0,36156.0,MORTGAGE,1.0,HOMEIMPROVEMENT,B,8500,12.21,0,0.24,N,16,0.2350858754874575
38.0,108000.0,RENT,6.0,HOMEIMPROVEMENT,C,11000,13.49,0,0.1,N,12,0.1018509087878816
40.0,96050.0,RENT,3.0,MEDICAL,D,11000,16.77,1,0.1,N,16,0.1145224932587896
37.0,47908.0,RENT,3.0,VENTURE,A,10950,5.99,0,0.23,N,13,0.22855830845978836
36.0,55000.0,RENT,6.0,HOMEIMPROVEMENT,B,10900,12.42,0,0.2,N,13,0.19817821494154653
44.0,124800.0,RENT,1.0,PERSONAL,A,10875,7.14,0,0.09,N,14,0.08713872484996114
39.0,38400.0,RENT,5.0,VENTURE,B,10850,10.99,0,0.28,N,14,0.2825447253977761
44.0,35000.0,RENT,4.0,DEBTCONSOLIDATION,B,10825,10.65,1,0.31,N,12,0.30927687780349133
37.0,30000.0,RENT,0.0,EDUCATION,B,10800,12.21,1,0.36,N,14,0.3599880003999867
36.0,33000.0,RENT,2.0,HOMEIMPROVEMENT,D,10800,14.96,1,0.33,Y,15,0.3272628102178722
47.0,56004.0,RENT,2.0,VENTURE,B,10800,10.36,0,0.19,N,11,0.19283992500669583
41.0,60000.0,RENT,4.0,PERSONAL,B,10800,10.74,0,0.18,N,11,0.17999700004999916
41.0,69350.0,RENT,5.0,EDUCATION,A,10800,5.42,0,0.16,N,13,0.15572954968205216
38.0,70000.0,RENT,3.0,DEBTCONSOLIDATION,B,10800,12.21,0,0.15,N,16,0.15428351023556805
37.0,77000.0,RENT,6.0,MEDICAL,A,10800,7.14,0,0.14,N,17,0.1402579187283282
39.0,119000.0,RENT,2.0,EDUCATION,A,10800,7.49,0,0.09,N,13,0.09075553986941286
37.0,41000.0,RENT,3.0,PERSONAL,D,10750,15.37,0,0.26,N,14,0.262188727104217
37.0,37000.0,MORTGAGE,7.0,EDUCATION,B,4000,10.59,0,0.11,N,12,0.10810518634631497
41.0,37000.0,MORTGAGE,3.0,EDUCATION,C,6000,12.99,0,0.16,N,11,0.16215777951947244
40.0,117000.0,RENT,4.0,HOMEIMPROVEMENT,B,10625,11.14,0,0.09,N,13,0.09081118964795172
40.0,29000.0,RENT,3.0,PERSONAL,A,10500,7.51,1,0.36,N,16,0.3620564808110065
36.0,37000.0,MORTGAGE,3.0,PERSONAL,A,7000,6.91,0,0.19,N,13,0.18918407610605117
38.0,51504.0,RENT,3.0,VENTURE,C,10500,12.53,0,0.2,N,17,0.20386370255315017
47.0,37000.0,MORTGAGE,6.0,PERSONAL,A,7400,8.0,0,0.2,N,13,0.19999459474068268
43.0,36000.0,RENT,4.0,PERSONAL,A,10400,7.66,0,0.29,N,14,0.28888086442043276
43.0,90000.0,RENT,5.0,DEBTCONSOLIDATION,B,10400,11.49,0,0.12,N,14,0.11555427161920423
37.0,42500.0,RENT,1.0,MEDICAL,A,3600,7.88,0,0.08,N,12,0.08470388932025129
36.0,37400.0,MORTGAGE,2.0,PERSONAL,B,6250,6.0,0,0.17,N,14,0.167107831341408
40.0,37440.0,MORTGAGE,3.0,PERSONAL,B,10000,11.14,0,0.27,N,11,0.26708688336315806
46.0,54250.0,RENT,3.0,PERSONAL,B,3600,10.0,0,0.07,N,14,0.06635822381154265
45.0,37500.0,MORTGAGE,1.0,DEBTCONSOLIDATION,B,5000,11.49,0,0.13,N,16,0.13332977787259007
39.0,60000.0,RENT,1.0,PERSONAL,A,3600,5.99,0,0.06,N,11,0.05999900001666639
38.0,37500.0,OTHER,0.0,EDUCATION,C,12000,13.47,1,0.32,Y,16,0.31999146689421615
36.0,37500.0,MORTGAGE,6.0,VENTURE,A,10000,9.32,0,0.27,N,12,0.26665955574518013
37.0,68480.0,RENT,2.0,HOMEIMPROVEMENT,C,3600,15.23,0,0.05,Y,15,0.052569325798396634
36.0,74000.0,RENT,10.0,EDUCATION,D,3600,15.62,1,0.05,Y,12,0.048647991243361575
41.0,31000.0,RENT,5.0,MEDICAL,E,3700,16.32,1,0.12,N,17,0.11935098867778458
50.0,36996.0,RENT,6.0,DEBTCONSOLIDATION,C,3800,12.53,0,0.1,N,15,0.10271103062410465
39.0,60000.0,RENT,3.0,HOMEIMPROVEMENT,B,3800,10.37,0,0.06,N,14,0.06333227779537008
42.0,32000.0,MORTGAGE,0.0,PERSONAL,B,10000,10.59,1,0.31,N,12,0.31249023468016623
36.0,85000.0,RENT,3.0,MEDICAL,A,3825,5.42,0,0.04,N,15,0.044999470594463596
40.0,13273.0,RENT,3.0,DEBTCONSOLIDATION,B,3850,9.99,1,0.29,N,12,0.2900406810305861
37.0,12360.0,RENT,3.0,EDUCATION,B,4000,9.99,1,0.32,N,13,0.3235984143677696
38.0,17600.0,RENT,0.0,PERSONAL,E,4000,16.0,1,0.23,N,11,0.22725981478325094
45.0,19200.0,RENT,1.0,VENTURE,B,4000,10.0,1,0.21,N,15,0.2083224832039998
37.0,20800.0,RENT,3.0,VENTURE,F,4000,19.41,0,0.19,N,16,0.19229844719003894
41.0,21600.0,RENT,2.0,MEDICAL,A,4000,7.51,0,0.19,N,14,0.1851766121938799
37.0,22000.0,RENT,2.0,MEDICAL,B,4000,10.0,0,0.18,N,17,0.18180991773101224
38.0,22000.0,RENT,2.0,VENTURE,C,4000,12.68,0,0.18,Y,12,0.18180991773101224
41.0,24000.0,RENT,2.0,DEBTCONSOLIDATION,D,4000,16.07,1,0.17,N,14,0.16665972251156203
45.0,38268.0,MORTGAGE,14.0,PERSONAL,B,8400,12.18,0,0.22,N,11,0.2194988110481068
42.0,26280.0,RENT,2.0,DEBTCONSOLIDATION,B,4000,9.99,0,0.15,N,17,0.1522012099996195
37.0,38400.0,MORTGAGE,4.0,VENTURE,A,7000,7.9,0,0.18,N,13,0.18228691961146845
36.0,27600.0,RENT,1.0,MEDICAL,B,4000,11.86,0,0.14,N,12,0.14492228542444113
44.0,38400.0,MORTGAGE,4.0,PERSONAL,A,6825,8.9,0,0.18,N,12,0.17772974662118174
40.0,28800.0,RENT,2.0,MEDICAL,B,4000,10.74,0,0.14,N,15,0.13888406652546786
37.0,29536.0,RENT,2.0,MEDICAL,B,4000,11.89,0,0.14,N,17,0.13542336730202797
37.0,38400.0,MORTGAGE,1.0,DEBTCONSOLIDATION,A,2400,6.99,0,0.06,N,17,0.06249837243821776
36.0,30000.0,RENT,7.0,EDUCATION,B,4000,10.74,0,0.13,N,12,0.1333288890370321
36.0,38400.0,OWN,5.0,PERSONAL,A,10000,6.17,0,0.26,N,13,0.26040988515924063
45.0,31200.0,RENT,11.0,PERSONAL,D,4000,14.96,0,0.13,Y,17,0.12820101919810262
44.0,32004.0,RENT,4.0,EDUCATION,C,4000,14.35,0,0.12,N,13,0.12498047180128105
39.0,38500.0,MORTGAGE,7.0,MEDICAL,C,3500,13.98,0,0.09,Y,17,0.09090672969533259
36.0,34000.0,RENT,20.0,VENTURE,D,4000,14.59,1,0.12,N,11,0.11764359871768477
45.0,34800.0,RENT,6.0,MEDICAL,C,4000,13.49,0,0.11,N,15,0.11493922588431367
36.0,30000.0,RENT,0.0,VENTURE,E,4000,17.99,1,0.13,N,15,0.1333288890370321
44.0,36000.0,RENT,6.0,VENTURE,D,4000,15.2,0,0.11,N,12,0.11110802477708953
43.0,39000.0,MORTGAGE,12.0,VENTURE,B,8000,9.99,0,0.21,N,16,0.20512294556549832
36.0,39000.0,MORTGAGE,8.0,VENTURE,A,7000,5.79,0,0.18,N,17,0.17948257736981102
43.0,39996.0,RENT,1.0,PERSONAL,B,4000,10.99,0,0.1,N,11,0.10000750056254219
38.0,40000.0,RENT,5.0,MEDICAL,B,4000,11.49,0,0.1,N,12,0.09999750006249844
47.0,39000.0,MORTGAGE,5.0,EDUCATION,A,5600,8.59,0,0.14,N,11,0.14358606189584883
37.0,35000.0,RENT,5.0,MEDICAL,A,4000,9.32,1,0.11,N,16,0.11428244907288364
41.0,42000.0,RENT,0.0,VENTURE,C,4000,13.43,0,0.1,N,14,0.09523582771838766
37.0,39480.0,OWN,4.0,VENTURE,A,8000,8.49,0,0.2,N,13,0.2026291127377726
41.0,43000.0,RENT,2.0,MEDICAL,C,4000,13.23,0,0.09,N,16,0.0930210925327318
36.0,43000.0,RENT,6.0,DEBTCONSOLIDATION,C,4000,13.92,0,0.09,Y,14,0.0930210925327318
40.0,39500.0,OWN,0.0,PERSONAL,A,10000,7.29,0,0.25,N,11,0.25315814789499
36.0,39520.0,OWN,14.0,VENTURE,A,5000,5.79,0,0.13,N,16,0.12651501733255738
37.0,49000.0,RENT,0.0,MEDICAL,B,4000,9.25,0,0.08,N,13,0.08163098712271179
37.0,39700.0,MORTGAGE,4.0,HOMEIMPROVEMENT,C,15000,13.23,0,0.38,Y,11,0.3778242361653359
38.0,50000.0,RENT,5.0,VENTURE,A,4000,7.88,0,0.08,N,12,0.07999840003199936
48.0,50004.0,RENT,8.0,EDUCATION,A,4000,7.68,0,0.08,N,11,0.07999200079992001
37.0,39960.0,OWN,21.0,PERSONAL,A,5600,6.54,0,0.14,N,16,0.14013663321738695
38.0,45000.0,RENT,1.0,EDUCATION,B,4000,11.49,1,0.09,N,15,0.08888691362414168
40.0,51000.0,RENT,1.0,MEDICAL,B,4000,11.12,0,0.08,N,14,0.07842983470912335
42.0,39996.0,MORTGAGE,2.0,HOMEIMPROVEMENT,A,2500,5.42,0,0.06,N,12,0.06250468785158887
45.0,55000.0,RENT,1.0,PERSONAL,A,4000,6.03,0,0.07,N,12,0.07272595043726478
41.0,39996.0,MORTGAGE,8.0,VENTURE,D,1200,15.21,0,0.03,N,16,0.030002250168762658
37.0,61260.0,RENT,6.0,VENTURE,C,4000,14.82,0,0.07,Y,12,0.06529439610845399
36.0,73000.0,RENT,3.0,PERSONAL,B,4000,11.12,0,0.05,N,16,0.05479376994835687
38.0,74000.0,RENT,21.0,DEBTCONSOLIDATION,B,4000,11.26,0,0.05,N,14,0.05405332360373508
37.0,40000.0,MORTGAGE,13.0,VENTURE,A,17500,7.9,0,0.44,N,12,0.43748906277343064
41.0,75000.0,RENT,15.0,PERSONAL,D,4000,16.29,0,0.05,Y,12,0.053332622231703576
36.0,76000.0,RENT,2.0,DEBTCONSOLIDATION,E,4000,17.39,1,0.05,N,13,0.05263088643570479
44.0,40000.0,MORTGAGE,8.0,VENTURE,A,8000,6.62,0,0.2,N,13,0.19999500012499688
40.0,28800.0,RENT,3.0,PERSONAL,C,4200,14.72,1,0.15,Y,16,0.14582826985174127
39.0,40000.0,OWN,4.0,HOMEIMPROVEMENT,A,15000,5.42,0,0.38,N,13,0.37499062523436916
46.0,50000.0,RENT,0.0,MEDICAL,B,4350,10.99,0,0.09,N,15,0.08699826003479931
38.0,40000.0,OWN,6.0,MEDICAL,A,9000,7.49,0,0.23,N,16,0.22499437514062148
38.0,34000.0,MORTGAGE,14.0,VENTURE,D,8000,15.62,1,0.24,N,11,0.23528719743536955
36.0,40000.0,OWN,4.0,VENTURE,B,14000,10.99,0,0.35,N,16,0.34999125021874455
37.0,40000.0,MORTGAGE,2.0,MEDICAL,B,16000,10.99,0,0.4,N,15,0.39999000024999376
36.0,20004.0,RENT,1.0,VENTURE,B,4375,10.74,0,0.22,N,17,0.21869532616845788
38.0,24000.0,RENT,0.0,HOMEIMPROVEMENT,D,4400,14.09,1,0.18,N,14,0.18332569476271823
37.0,53976.0,RENT,4.0,VENTURE,D,4400,15.62,1,0.08,Y,11,0.08151620134501732
36.0,40000.0,MORTGAGE,16.0,EDUCATION,D,4000,18.07,0,0.1,Y,14,0.09999750006249844
36.0,40000.0,MORTGAGE,8.0,EDUCATION,A,6000,8.49,0,0.15,N,17,0.14999625009374765
38.0,40000.0,MORTGAGE,5.0,MEDICAL,A,10000,5.99,0,0.25,N,17,0.2499937501562461
39.0,40000.0,OWN,4.0,VENTURE,B,1000,10.37,0,0.03,N,16,0.02499937501562461
45.0,32000.0,RENT,4.0,PERSONAL,A,4500,7.51,0,0.14,N,12,0.1406206056060748
46.0,35004.0,RENT,0.0,PERSONAL,C,4500,12.68,0,0.13,N,13,0.1285530638480217
46.0,40000.0,MORTGAGE,8.0,EDUCATION,A,12000,6.91,0,0.3,N,11,0.2999925001874953
44.0,35000.0,RENT,3.0,DEBTCONSOLIDATION,D,4500,14.59,1,0.13,Y,11,0.1285677552069941
38.0,42000.0,RENT,2.0,MEDICAL,A,4500,6.62,0,0.11,N,11,0.10714030618318611
41.0,40000.0,MORTGAGE,5.0,MEDICAL,B,1500,10.36,0,0.04,N,16,0.03749906252343691
37.0,45600.0,RENT,2.0,DEBTCONSOLIDATION,B,4500,11.86,0,0.1,N,16,0.09868204644634986
43.0,50000.0,RENT,0.0,PERSONAL,B,4500,10.74,0,0.09,N,16,0.08999820003599927
36.0,40000.0,OWN,2.0,PERSONAL,A,5000,7.88,0,0.13,N,12,0.12499687507812304
39.0,52000.0,RENT,2.0,VENTURE,B,4500,11.99,0,0.09,N,11,0.08653679736928135
40.0,53000.0,RENT,4.0,MEDICAL,A,4500,6.03,0,0.08,N,16,0.08490405841399219
38.0,65000.0,RENT,4.0,HOMEIMPROVEMENT,C,4500,13.43,0,0.07,N,12,0.06922970415839756
43.0,67000.0,RENT,0.0,MEDICAL,A,4500,5.42,0,0.07,N,13,0.06716317666900494
39.0,84998.0,RENT,5.0,PERSONAL,B,4500,10.99,0,0.05,N,14,0.05294179931528606
39.0,110000.0,RENT,5.0,HOMEIMPROVEMENT,C,4500,13.49,0,0.04,N,11,0.04090871901164535
50.0,35880.0,RENT,0.0,MEDICAL,C,4600,12.23,0,0.13,Y,13,0.12820155514060366
41.0,45840.0,RENT,5.0,PERSONAL,B,4600,10.99,0,0.1,N,16,0.10034685107218429
50.0,40000.0,OWN,4.0,HOMEIMPROVEMENT,A,8000,7.88,0,0.2,N,14,0.19999500012499688
47.0,40000.0,MORTGAGE,0.0,PERSONAL,A,6000,7.74,0,0.15,N,11,0.14999625009374765
43.0,40000.0,MORTGAGE,3.0,MEDICAL,B,18000,11.83,0,0.45,N,15,0.44998875028124297
36.0,14004.0,RENT,0.0,MEDICAL,D,4800,15.28,1,0.34,N,15,0.34273473759371653
38.0,40000.0,MORTGAGE,4.0,PERSONAL,B,4000,12.21,0,0.1,N,13,0.09999750006249844
39.0,24000.0,RENT,0.0,DEBTCONSOLIDATION,A,4800,7.49,0,0.2,N,16,0.1999916670138744
37.0,30960.0,RENT,5.0,VENTURE,B,4800,11.49,0,0.16,N,16,0.15503375213978876
36.0,40000.0,OWN,0.0,PERSONAL,A,5000,8.0,0,0.13,N,16,0.12499687507812304
38.0,33600.0,RENT,0.0,VENTURE,A,4800,8.49,0,0.14,N,11,0.14285289128299752
40.0,40008.0,OWN,20.0,PERSONAL,B,12000,11.71,0,0.3,N,15,0.2999325151840836
38.0,40246.0,MORTGAGE,7.0,HOMEIMPROVEMENT,A,12000,8.9,0,0.3,N,15,0.29815886898402366
37.0,36000.0,RENT,2.0,PERSONAL,B,4800,10.75,0,0.13,N,14,0.13332962973250742
38.0,40320.0,MORTGAGE,4.0,EDUCATION,D,15000,16.07,0,0.37,N,14,0.37201458297165246
46.0,40452.0,OWN,4.0,EDUCATION,B,4000,11.71,0,0.1,N,17,0.09888018193953477
36.0,40500.0,MORTGAGE,5.0,VENTURE,A,7475,5.42,0,0.18,N,13,0.18456334411496012
37.0,40800.0,OWN,4.0,PERSONAL,B,2875,11.99,0,0.07,N,14,0.07046395921668587
37.0,40800.0,OWN,0.0,VENTURE,C,4000,13.49,0,0.1,Y,14,0.09803681282321512
36.0,40800.0,MORTGAGE,7.0,HOMEIMPROVEMENT,D,7200,16.32,0,0.18,Y,11,0.1764662630817872
42.0,40800.0,MORTGAGE,5.0,DEBTCONSOLIDATION,A,10400,7.51,0,0.25,N,14,0.2548957133403593
39.0,40800.0,OWN,0.0,HOMEIMPROVEMENT,A,3500,8.59,0,0.09,N,14,0.08578221122031322
37.0,55000.0,RENT,0.0,VENTURE,A,4800,8.9,0,0.09,N,13,0.08727114052471774
46.0,60000.0,RENT,5.0,MEDICAL,B,4800,12.12,0,0.08,N,16,0.07999866668888851
39.0,56000.0,RENT,0.0,DEBTCONSOLIDATION,E,4800,16.7,1,0.09,Y,12,0.0857127551293727
39.0,64000.0,RENT,9.0,DEBTCONSOLIDATION,C,4800,12.73,0,0.07,N,16,0.07499882814331026
37.0,59000.0,RENT,2.0,EDUCATION,D,4800,14.54,1,0.08,Y,14,0.08135455331265572
42.0,41000.0,MORTGAGE,17.0,EDUCATION,B,10000,10.99,0,0.24,N,12,0.24389649032950417
36.0,41000.0,MORTGAGE,6.0,DEBTCONSOLIDATION,B,6250,10.62,0,0.15,N,17,0.1524353064559401
49.0,80000.0,RENT,0.0,HOMEIMPROVEMENT,A,4800,7.88,0,0.06,N,15,0.05999925000937488
48.0,92000.0,RENT,1.0,PERSONAL,A,4800,7.88,0,0.05,N,17,0.052173345941891935
43.0,41000.0,MORTGAGE,7.0,MEDICAL,C,6000,13.22,0,0.15,Y,16,0.1463378941977025
40.0,41000.0,MORTGAGE,2.0,HOMEIMPROVEMENT,C,6000,12.53,0,0.15,N,11,0.1463378941977025
45.0,107473.0,RENT,0.0,MEDICAL,C,4800,12.23,0,0.04,Y,11,0.04466196475426615
41.0,41004.0,MORTGAGE,4.0,MEDICAL,B,10000,11.99,0,0.24,N,14,0.24387269845140835
37.0,95000.0,RENT,3.0,MEDICAL,A,10000,7.88,0,0.11,N,13,0.10526204987315924
